ID,answer
TEST_01463,white
TEST_01464,leftizza
TEST_01465,left
TEST_01466,white
TEST_01467,yes
TEST_01468,yes
TEST_01469,yes
TEST_01470,yes
TEST_01471,white
TEST_01472,2
TEST_01473,yes
TEST_01474,2
TEST_01475,yes
TEST_01476,yes
TEST_01477,2
TEST_01478,yes
TEST_01479,2
TEST_01480,white
TEST_01481,yes
TEST_01482,2
TEST_01483,on
TEST_01484,white
TEST_01485,yes
TEST_01486,2
TEST_01487,white
TEST_01488,yes
TEST_01489,yes
TEST_01490,yes
TEST_01491,no
TEST_01492,white
TEST_01493,2
TEST_01494,white
TEST_01495,yes
TEST_01496,white
TEST_01497,yes
TEST_01498,white
TEST_01499,2
TEST_01500,white
TEST_01501,whiteccoli
TEST_01502,yes
TEST_01503,white
TEST_01504,yes
TEST_01505,yes
TEST_01506,yes
TEST_01507,2
TEST_01508,on
TEST_01509,yes
TEST_01510,white
TEST_01511,yes
TEST_01512,white
TEST_01513,yes
TEST_01514,yes
TEST_01515,yes
TEST_01516,white
TEST_01517,yes
TEST_01518,2
TEST_01519,2
TEST_01520,white
TEST_01521,yes
TEST_01522,white
TEST_01523,yes
TEST_01524,white
TEST_01525,yes
TEST_01526,white
TEST_01527,white
TEST_01528,2
TEST_01529,yes
TEST_01530,2
TEST_01531,white
TEST_01532,white
TEST_01533,yes
TEST_01534,white
TEST_01535,2
TEST_01536,leftnis
TEST_01537,2
TEST_01538,yes
TEST_01539,white
TEST_01540,white
TEST_01541,2
TEST_01542,yes
TEST_01543,white
TEST_01544,yes
TEST_01545,yes
TEST_01546,man
TEST_01547,yes
TEST_01548,2 likely
TEST_01549,white
TEST_01550,yes
TEST_01551,yes
TEST_01552,white
TEST_01553,white
TEST_01554,yes
TEST_01555,whiteardup
TEST_01556,yes
TEST_01557,white
TEST_01558,yes
TEST_01559,yes
TEST_01560,yes
TEST_01561,yes
TEST_01562,white
TEST_01563,yes
TEST_01564,white
TEST_01565,yes
TEST_01566,yes
TEST_01567,on
TEST_01568,white
TEST_01569,white
TEST_01570,white
TEST_01571,2
TEST_01572,white
TEST_01573,white
TEST_01574,white
TEST_01575,man
TEST_01576,white
TEST_01577,white
TEST_01578,white
TEST_01579,2
TEST_01580,white
TEST_01581,yes
TEST_01582,whiteland
TEST_01583,yes
TEST_01584,white
TEST_01585,white
TEST_01586,yes
TEST_01587,yes
TEST_01588,whiteph
TEST_01589,2
TEST_01590,white
TEST_01591,white andrican
TEST_01592,white
TEST_01593,yes
TEST_01594,right
TEST_01595,white
TEST_01596,yes
TEST_01597,yes
TEST_01598,white
TEST_01599,white
TEST_01600,yes
TEST_01601,yes
TEST_01602,to
TEST_01603,2
TEST_01604,white
TEST_01605,yes
TEST_01606,white
TEST_01607,2
TEST_01608,yes
TEST_01609,white
TEST_01610,white
TEST_01611,yes
TEST_01612,left
TEST_01613,yes
TEST_01614,white
TEST_01615,white
TEST_01616,yes
TEST_01617,white
TEST_01618,white
TEST_01619,2
TEST_01620,white
TEST_01621,whitenow
TEST_01622,yes
TEST_01623,white
TEST_01624,yes
TEST_01625,yes
TEST_01626,to
TEST_01627,white
TEST_01628,white
TEST_01629,left
TEST_01630,left
TEST_01631,yes
TEST_01632,white
TEST_01633,yes
TEST_01634,white
TEST_01635,yes
TEST_01636,"whiteese,"
TEST_01637,yes
TEST_01638,yes
TEST_01639,white
TEST_01640,whitenis
TEST_01641,white
TEST_01642,yes
TEST_01643,yes
TEST_01644,2
TEST_01645,yes
TEST_01646,yes
TEST_01647,yes
TEST_01648,yes
TEST_01649,left
TEST_01650,white
TEST_01651,yes
TEST_01652,yes
TEST_01653,white
TEST_01654,2
TEST_01655,white
TEST_01656,white
TEST_01657,white
TEST_01658,yes
TEST_01659,white
TEST_01660,2
TEST_01661,white
TEST_01662,yes
TEST_01663,2
TEST_01664,whitenis
TEST_01665,on
TEST_01666,2
TEST_01667,white
TEST_01668,white
TEST_01669,white
TEST_01670,white
TEST_01671,2
TEST_01672,yes
TEST_01673,white
TEST_01674,yes
TEST_01675,white
TEST_01676,yes
TEST_01677,whitenis bat
TEST_01678,yes
TEST_01679,yes
TEST_01680,yes
TEST_01681,white
TEST_01682,yes
TEST_01683,yes
TEST_01684,white
TEST_01685,white
TEST_01686,2
TEST_01687,white
TEST_01688,2
TEST_01689,yes
TEST_01690,yes
TEST_01691,man
TEST_01692,white
TEST_01693,white
TEST_01694,yes
TEST_01695,yes
TEST_01696,yes
TEST_01697,white
TEST_01698,white
TEST_01699,yes
TEST_01700,overcast
TEST_01701,yes
TEST_01702,white
TEST_01703,white
TEST_01704,yes
TEST_01705,left
TEST_01706,yes
TEST_01707,yes
TEST_01708,yes
TEST_01709,yes
TEST_01710,yes
TEST_01711,yes
TEST_01712,white
TEST_01713,yes
TEST_01714,yes
TEST_01715,yes
TEST_01716,yes
TEST_01717,white
TEST_01718,yes
TEST_01719,white
TEST_01720,yes
TEST_01721,white
TEST_01722,yes
TEST_01723,white
TEST_01724,yes
TEST_01725,white
TEST_01726,white:
TEST_01727,yes
TEST_01728,white
TEST_01729,white
TEST_01730,yes
TEST_01731,yes
TEST_01732,white
TEST_01733,yes
TEST_01734,white
TEST_01735,yes
TEST_01736,yes
TEST_01737,2
TEST_01738,white
TEST_01739,white
TEST_01740,white
TEST_01741,yes
TEST_01742,white
TEST_01743,white
TEST_01744,2
TEST_01745,white
TEST_01746,yes
TEST_01747,yes
TEST_01748,white
TEST_01749,to
TEST_01750,yes
TEST_01751,white
TEST_01752,yes
TEST_01753,yes
TEST_01754,white
TEST_01755,2
TEST_01756,yes
TEST_01757,yes
TEST_01758,yes
TEST_01759,yes
TEST_01760,whiteii
TEST_01761,white
TEST_01762,white
TEST_01763,white
TEST_01764,white
TEST_01765,white
TEST_01766,white
TEST_01767,white
TEST_01768,yes
TEST_01769,white
TEST_01770,white
TEST_01771,yes
TEST_01772,white
TEST_01773,yes
TEST_01774,yes
TEST_01775,white
TEST_01776,yes
TEST_01777,yes
TEST_01778,yes
TEST_01779,on
TEST_01780,2
TEST_01781,white
TEST_01782,2
TEST_01783,white
TEST_01784,white
TEST_01785,white
TEST_01786,on
TEST_01787,yes
TEST_01788,white
TEST_01789,right
TEST_01790,yes
TEST_01791,white
TEST_01792,white
TEST_01793,white
TEST_01794,yes
TEST_01795,2
TEST_01796,white
TEST_01797,yes
TEST_01798,white
TEST_01799,white
TEST_01800,2
TEST_01801,yes
TEST_01802,white
TEST_01803,white
TEST_01804,whitenis
TEST_01805,yes
TEST_01806,white
TEST_01807,white
TEST_01808,yes
TEST_01809,white
TEST_01810,yes
TEST_01811,white
TEST_01812,yes
TEST_01813,yes
TEST_01814,yes
TEST_01815,yes
TEST_01816,white
TEST_01817,yes
TEST_01818,white
TEST_01819,white
TEST_01820,white
TEST_01821,yes
TEST_01822,yes
TEST_01823,yes
TEST_01824,yes
TEST_01825,white
TEST_01826,2
TEST_01827,on
TEST_01828,yes
TEST_01829,yes
TEST_01830,yes
TEST_01831,white
TEST_01832,white
TEST_01833,yes
TEST_01834,white
TEST_01835,white
TEST_01836,2
TEST_01837,whiteelta
TEST_01838,2
TEST_01839,white
TEST_01840,yes
TEST_01841,yes
TEST_01842,white
TEST_01843,no
TEST_01844,white
TEST_01845,yes
TEST_01846,yes
TEST_01847,white
TEST_01848,white
TEST_01849,white
TEST_01850,white
TEST_01851,2
TEST_01852,white
TEST_01853,2
TEST_01854,2
TEST_01855,yes
TEST_01856,white
TEST_01857,yes
TEST_01858,yes
TEST_01859,yes
TEST_01860,no
TEST_01861,yes
TEST_01862,on
TEST_01863,yes
TEST_01864,white
TEST_01865,white
TEST_01866,white and
TEST_01867,yes
TEST_01868,yes
TEST_01869,2
TEST_01870,whitenis
TEST_01871,white
TEST_01872,yes
TEST_01873,white
TEST_01874,white
TEST_01875,2
TEST_01876,yes
TEST_01877,2
TEST_01878,white
TEST_01879,whiteike
TEST_01880,2
TEST_01881,yes
TEST_01882,yes
TEST_01883,white
TEST_01884,white
TEST_01885,white
TEST_01886,whiteph
TEST_01887,whiteaid
TEST_01888,whiteph
TEST_01889,white
TEST_01890,no
TEST_01891,yes
TEST_01892,yes
TEST_01893,white
TEST_01894,yes
TEST_01895,white
TEST_01896,yes
TEST_01897,yes
TEST_01898,on
TEST_01899,yes
TEST_01900,white
TEST_01901,whiterica
TEST_01902,white
TEST_01903,yes
TEST_01904,white
TEST_01905,white
TEST_01906,white
TEST_01907,white
TEST_01908,yes
TEST_01909,white
TEST_01910,white
TEST_01911,white
TEST_01912,white
TEST_01913,white
TEST_01914,yes
TEST_01915,yes
TEST_01916,white
TEST_01917,2
TEST_01918,yes
TEST_01919,white
TEST_01920,yes
TEST_01921,yes
TEST_01922,white
TEST_01923,2
TEST_01924,yes
TEST_01925,white
TEST_01926,whiteph
TEST_01927,white
TEST_01928,white
TEST_01929,2
TEST_01930,to
TEST_01931,2
TEST_01932,yes
TEST_01933,white
TEST_01934,2
TEST_01935,white
TEST_01936,on
TEST_01937,yes
TEST_01938,on
TEST_01939,2
TEST_01940,to
TEST_01941,2
TEST_01942,white
TEST_01943,white
TEST_01944,yes
TEST_01945,on
TEST_01946,white
TEST_01947,yes
TEST_01948,yes
TEST_01949,white
TEST_01950,white
TEST_01951,on
TEST_01952,yes
TEST_01953,yes
TEST_01954,yes
TEST_01955,yes
TEST_01956,white
TEST_01957,yes
TEST_01958,yes
TEST_01959,yes
TEST_01960,whiteph
TEST_01961,yes
TEST_01962,yes
TEST_01963,yes
TEST_01964,white
TEST_01965,yes
TEST_01966,white
TEST_01967,yes
TEST_01968,2
TEST_01969,yes
TEST_01970,white
TEST_01971,2
TEST_01972,yes
TEST_01973,yes
TEST_01974,white
TEST_01975,yes
TEST_01976,whitenow
TEST_01977,white
TEST_01978,white
TEST_01979,white
TEST_01980,on
TEST_01981,yes
TEST_01982,white
TEST_01983,2
TEST_01984,2
TEST_01985,white
TEST_01986,white:45
TEST_01987,white
TEST_01988,yes
TEST_01989,white
TEST_01990,white
TEST_01991,yes
TEST_01992,white
TEST_01993,yes
TEST_01994,white
TEST_01995,2
TEST_01996,yes
TEST_01997,white
TEST_01998,yes
TEST_01999,yes
TEST_02000,white
TEST_02001,yes
TEST_02002,2
TEST_02003,yes
TEST_02004,2
TEST_02005,yes
TEST_02006,white
TEST_02007,man
TEST_02008,white
TEST_02009,white
TEST_02010,white
TEST_02011,white
TEST_02012,on
TEST_02013,white
TEST_02014,2
TEST_02015,white so
TEST_02016,2
TEST_02017,yes
TEST_02018,white
TEST_02019,yes
TEST_02020,white
TEST_02021,man
TEST_02022,2
TEST_02023,yes
TEST_02024,white
TEST_02025,whiteii
TEST_02026,white
TEST_02027,yes
TEST_02028,yes
TEST_02029,yes
TEST_02030,white
TEST_02031,2
TEST_02032,yes
TEST_02033,10
TEST_02034,white
TEST_02035,whiteaid
TEST_02036,yes
TEST_02037,2
TEST_02038,white
TEST_02039,yes
TEST_02040,whitechen
TEST_02041,man
TEST_02042,white
TEST_02043,2
TEST_02044,whiteike
TEST_02045,white
TEST_02046,yes
TEST_02047,yes
TEST_02048,white
TEST_02049,whitenis
TEST_02050,yes
TEST_02051,whitenis
TEST_02052,right
TEST_02053,white
TEST_02054,white
TEST_02055,yes
TEST_02056,whiteanas
TEST_02057,yes
TEST_02058,on
TEST_02059,white
TEST_02060,yes
TEST_02061,on
TEST_02062,2
TEST_02063,white
TEST_02064,yes
TEST_02065,2
TEST_02066,white
TEST_02067,yes
TEST_02068,white
TEST_02069,yes
TEST_02070,white
TEST_02071,white
TEST_02072,yes
TEST_02073,white
TEST_02074,white
TEST_02075,white
TEST_02076,2
TEST_02077,white
TEST_02078,2
TEST_02079,yes
TEST_02080,yes
TEST_02081,yes
TEST_02082,whiteii
TEST_02083,yes
TEST_02084,yes
TEST_02085,yes
TEST_02086,white
TEST_02087,2
TEST_02088,white
TEST_02089,white
TEST_02090,white
TEST_02091,yes
TEST_02092,yes
TEST_02093,yes
TEST_02094,yes
TEST_02095,yes
TEST_02096,white
TEST_02097,white
TEST_02098,yes
TEST_02099,yes
TEST_02100,yes
TEST_02101,right
TEST_02102,white
TEST_02103,2
TEST_02104,yes
TEST_02105,yes
TEST_02106,yes
TEST_02107,white
TEST_02108,white
TEST_02109,yes
TEST_02110,yes
TEST_02111,yes
TEST_02112,yes
TEST_02113,white
TEST_02114,white
TEST_02115,white
TEST_02116,2
TEST_02117,yes
TEST_02118,white
TEST_02119,man
TEST_02120,white
TEST_02121,white
TEST_02122,2
TEST_02123,2
TEST_02124,yes
TEST_02125,on
TEST_02126,white
TEST_02127,2
TEST_02128,yes
TEST_02129,yes
TEST_02130,left
TEST_02131,whitenis
TEST_02132,leftchen
TEST_02133,yes
TEST_02134,yes
TEST_02135,white
TEST_02136,white
TEST_02137,white
TEST_02138,white
TEST_02139,2
TEST_02140,white:
TEST_02141,white
TEST_02142,white
TEST_02143,yes
TEST_02144,white
TEST_02145,left
TEST_02146,white
TEST_02147,yes
TEST_02148,white
TEST_02149,yes
TEST_02150,2
TEST_02151,white
TEST_02152,yes
TEST_02153,white
TEST_02154,s
TEST_02155,white
TEST_02156,white
TEST_02157,2
TEST_02158,2
TEST_02159,white
TEST_02160,yes
TEST_02161,yes
TEST_02162,yes
TEST_02163,white
TEST_02164,on
TEST_02165,yes
TEST_02166,yes
TEST_02167,yes
TEST_02168,white
TEST_02169,white
TEST_02170,white
TEST_02171,white
TEST_02172,yes
TEST_02173,yes
TEST_02174,yes
TEST_02175,yes
TEST_02176,yes
TEST_02177,to
TEST_02178,2
TEST_02179,yes
TEST_02180,whiteph
TEST_02181,yes
TEST_02182,whitechen
TEST_02183,white
TEST_02184,yes
TEST_02185,white
TEST_02186,yes
TEST_02187,white
TEST_02188,2
TEST_02189,2
TEST_02190,yes
TEST_02191,white
TEST_02192,on
TEST_02193,yes
TEST_02194,white
TEST_02195,whitenis
TEST_02196,yes
TEST_02197,yes
TEST_02198,yes
TEST_02199,white
TEST_02200,white
TEST_02201,yes
TEST_02202,whitenis
TEST_02203,2
TEST_02204,white
TEST_02205,white
TEST_02206,2
TEST_02207,white
TEST_02208,2
TEST_02209,yes
TEST_02210,white
TEST_02211,2
TEST_02212,whiteud
TEST_02213,white
TEST_02214,white
TEST_02215,yes
TEST_02216,yes
TEST_02217,yes
TEST_02218,white
TEST_02219,white y
TEST_02220,whiteccoli
TEST_02221,yes
TEST_02222,white
TEST_02223,white
TEST_02224,yes
TEST_02225,yes
TEST_02226,yes
TEST_02227,yes
TEST_02228,white
TEST_02229,2
TEST_02230,white
TEST_02231,white
TEST_02232,yes
TEST_02233,yes
TEST_02234,white
TEST_02235,yes
TEST_02236,2
TEST_02237,white
TEST_02238,2
TEST_02239,white
TEST_02240,2
TEST_02241,yes
TEST_02242,yes
TEST_02243,10
TEST_02244,2
TEST_02245,yes
TEST_02246,yes
TEST_02247,yes
TEST_02248,white
TEST_02249,yes
TEST_02250,yes
TEST_02251,yes
TEST_02252,yes
TEST_02253,yes
TEST_02254,white
TEST_02255,yes
TEST_02256,white
TEST_02257,yes
TEST_02258,yes
TEST_02259,white
TEST_02260,yes
TEST_02261,whiteilla
TEST_02262,white
TEST_02263,white
TEST_02264,yes
TEST_02265,yes
TEST_02266,yes
TEST_02267,white
TEST_02268,2
TEST_02269,2
TEST_02270,yes
TEST_02271,white
TEST_02272,white
TEST_02273,yes
TEST_02274,whitenis
TEST_02275,yes
TEST_02276,white
TEST_02277,yes
TEST_02278,white
TEST_02279,yes
TEST_02280,yes
TEST_02281,white
TEST_02282,yes
TEST_02283,white
TEST_02284,white
TEST_02285,white
TEST_02286,yes
TEST_02287,yes
TEST_02288,yes
TEST_02289,yes
TEST_02290,white
TEST_02291,yes
TEST_02292,yes
TEST_02293,2
TEST_02294,white
TEST_02295,white
TEST_02296,2
TEST_02297,white
TEST_02298,2
TEST_02299,on
TEST_02300,yes
TEST_02301,yes
TEST_02302,2
TEST_02303,white
TEST_02304,white
TEST_02305,yes
TEST_02306,white
TEST_02307,white
TEST_02308,on
TEST_02309,yes
TEST_02310,white
TEST_02311,white
TEST_02312,yes
TEST_02313,yes
TEST_02314,white
TEST_02315,white
TEST_02316,white
TEST_02317,yes
TEST_02318,2
TEST_02319,white
TEST_02320,2
TEST_02321,yes
TEST_02322,white
TEST_02323,2
TEST_02324,to
TEST_02325,yes
TEST_02326,yes
TEST_02327,yes
TEST_02328,yes
TEST_02329,2
TEST_02330,white
TEST_02331,2
TEST_02332,yes
TEST_02333,yes
TEST_02334,whitenis
TEST_02335,white
TEST_02336,yes
TEST_02337,yes
TEST_02338,whiteaid
TEST_02339,white
TEST_02340,no
TEST_02341,yes
TEST_02342,whiteaid
TEST_02343,whiteanas
TEST_02344,yes
TEST_02345,whiteing
TEST_02346,yes
TEST_02347,2
TEST_02348,white
TEST_02349,yes
TEST_02350,whiteanas
TEST_02351,2
TEST_02352,white
TEST_02353,white
TEST_02354,on
TEST_02355,on
TEST_02356,yes
TEST_02357,white
TEST_02358,left
TEST_02359,2
TEST_02360,yes
TEST_02361,white
TEST_02362,white
TEST_02363,yes
TEST_02364,yes
TEST_02365,2
TEST_02366,yes
TEST_02367,yes
TEST_02368,white
TEST_02369,2
TEST_02370,white
TEST_02371,yes
TEST_02372,2
TEST_02373,yes
TEST_02374,2
TEST_02375,white
TEST_02376,2
TEST_02377,yes
TEST_02378,whitenis
TEST_02379,white
TEST_02380,on
TEST_02381,yes
TEST_02382,white
TEST_02383,2
TEST_02384,yes
TEST_02385,yes
TEST_02386,yes
TEST_02387,yes
TEST_02388,yes
TEST_02389,2
TEST_02390,yes
TEST_02391,white
TEST_02392,white
TEST_02393,yes
TEST_02394,yes
TEST_02395,yes
TEST_02396,yes
TEST_02397,yes
TEST_02398,yes
TEST_02399,white
TEST_02400,white
TEST_02401,yes
TEST_02402,whitenis
TEST_02403,2
TEST_02404,white
TEST_02405,white
TEST_02406,whiteanas
TEST_02407,to
TEST_02408,white
TEST_02409,yes
TEST_02410,white
TEST_02411,2
TEST_02412,yes
TEST_02413,white
TEST_02414,left
TEST_02415,2
TEST_02416,2
TEST_02417,white
TEST_02418,yes
TEST_02419,white
TEST_02420,yes
TEST_02421,2
TEST_02422,white
TEST_02423,2
TEST_02424,on
TEST_02425,white y
TEST_02426,man
TEST_02427,on
TEST_02428,yes
TEST_02429,whiteph
TEST_02430,white y
TEST_02431,left
TEST_02432,2
TEST_02433,white
TEST_02434,white
TEST_02435,white
TEST_02436,white
TEST_02437,white
TEST_02438,white
TEST_02439,white
TEST_02440,white
TEST_02441,yes
TEST_02442,yes
TEST_02443,yes
TEST_02444,2
TEST_02445,left
TEST_02446,yes
TEST_02447,yes
TEST_02448,white
TEST_02449,yes
TEST_02450,white
TEST_02451,white
TEST_02452,white
TEST_02453,whitenis
TEST_02454,white:45
TEST_02455,white
TEST_02456,yes
TEST_02457,yes
TEST_02458,left
TEST_02459,white
TEST_02460,white
TEST_02461,white
TEST_02462,yes
TEST_02463,whiteike
TEST_02464,yes
TEST_02465,to
TEST_02466,white
TEST_02467,whiteland
TEST_02468,white
TEST_02469,white
TEST_02470,white
TEST_02471,yes
TEST_02472,yes
TEST_02473,yes
TEST_02474,white
TEST_02475,yes
TEST_02476,yes
TEST_02477,white
TEST_02478,white
TEST_02479,white
TEST_02480,yes
TEST_02481,yes
TEST_02482,white
TEST_02483,white
TEST_02484,yes
TEST_02485,white
TEST_02486,whiterd
TEST_02487,to
TEST_02488,white
TEST_02489,yes
TEST_02490,white
TEST_02491,yes
TEST_02492,yes
TEST_02493,yes
TEST_02494,white
TEST_02495,yes
TEST_02496,on
TEST_02497,white
TEST_02498,yes
TEST_02499,white
TEST_02500,yes
TEST_02501,yes
TEST_02502,white
TEST_02503,white
TEST_02504,white
TEST_02505,2
TEST_02506,white
TEST_02507,white
TEST_02508,white
TEST_02509,2
TEST_02510,yes
TEST_02511,2
TEST_02512,yes
TEST_02513,yes
TEST_02514,white
TEST_02515,yes
TEST_02516,yes
TEST_02517,2
TEST_02518,yes
TEST_02519,yes
TEST_02520,2
TEST_02521,yes
TEST_02522,white
TEST_02523,white
TEST_02524,yes
TEST_02525,white
TEST_02526,yes
TEST_02527,white
TEST_02528,2
TEST_02529,white
TEST_02530,white
TEST_02531,white
TEST_02532,white
TEST_02533,whiteican
TEST_02534,on
TEST_02535,white
TEST_02536,yes
TEST_02537,yes
TEST_02538,yes
TEST_02539,white
TEST_02540,white
TEST_02541,yes
TEST_02542,yes
TEST_02543,yes
TEST_02544,yes
TEST_02545,yes
TEST_02546,white
TEST_02547,white
TEST_02548,white
TEST_02549,white
TEST_02550,white
TEST_02551,yes
TEST_02552,white
TEST_02553,yes
TEST_02554,white
TEST_02555,white
TEST_02556,yes
TEST_02557,yes
TEST_02558,yes
TEST_02559,white
TEST_02560,white
TEST_02561,white
TEST_02562,white
TEST_02563,yes
TEST_02564,white
TEST_02565,2
TEST_02566,2
TEST_02567,yes
TEST_02568,man
TEST_02569,white
TEST_02570,yes
TEST_02571,white
TEST_02572,2
TEST_02573,whitechen
TEST_02574,on
TEST_02575,yes
TEST_02576,yes
TEST_02577,white
TEST_02578,yes
TEST_02579,on
TEST_02580,white
TEST_02581,yes
TEST_02582,left
TEST_02583,yes
TEST_02584,2
TEST_02585,white
TEST_02586,yes
TEST_02587,2
TEST_02588,white
TEST_02589,yes
TEST_02590,white
TEST_02591,white
TEST_02592,yes
TEST_02593,whiteby
TEST_02594,yes
TEST_02595,right
TEST_02596,white
TEST_02597,whiteike
TEST_02598,whiteaid
TEST_02599,yes
TEST_02600,2
TEST_02601,white
TEST_02602,white
TEST_02603,white
TEST_02604,yes
TEST_02605,yes
TEST_02606,on
TEST_02607,yes
TEST_02608,2
TEST_02609,white
TEST_02610,white
TEST_02611,white
TEST_02612,yes
TEST_02613,2
TEST_02614,2
TEST_02615,yes
TEST_02616,2
TEST_02617,2
TEST_02618,yes
TEST_02619,on
TEST_02620,white
TEST_02621,white
TEST_02622,yes
TEST_02623,yes
TEST_02624,white
TEST_02625,white
TEST_02626,yes
TEST_02627,yes
TEST_02628,to
TEST_02629,yes
TEST_02630,yes
TEST_02631,2
TEST_02632,white
TEST_02633,yes
TEST_02634,yes
TEST_02635,yes
TEST_02636,yes
TEST_02637,yes
TEST_02638,2
TEST_02639,yes
TEST_02640,white
TEST_02641,white
TEST_02642,white
TEST_02643,yes
TEST_02644,whiteike
TEST_02645,white
TEST_02646,whiteday
TEST_02647,yes
TEST_02648,yes
TEST_02649,2
TEST_02650,yes
TEST_02651,white
TEST_02652,yes
TEST_02653,white
TEST_02654,white
TEST_02655,on
TEST_02656,white
TEST_02657,yes
TEST_02658,yes
TEST_02659,white
TEST_02660,yes
TEST_02661,white
TEST_02662,yes
TEST_02663,yes
TEST_02664,leftnis
TEST_02665,yes
TEST_02666,yes
TEST_02667,white
TEST_02668,white
TEST_02669,yes
TEST_02670,white y
TEST_02671,white
TEST_02672,white
TEST_02673,yes
TEST_02674,white
TEST_02675,on
TEST_02676,yes
TEST_02677,yes
TEST_02678,2
TEST_02679,yes
TEST_02680,white
TEST_02681,yes
TEST_02682,yes
TEST_02683,yes
TEST_02684,white
TEST_02685,2
TEST_02686,white
TEST_02687,2
TEST_02688,yes
TEST_02689,white
TEST_02690,yes
TEST_02691,yes
TEST_02692,yes
TEST_02693,man
TEST_02694,white
TEST_02695,on
TEST_02696,yes
TEST_02697,white
TEST_02698,2
TEST_02699,yes
TEST_02700,yes
TEST_02701,white
TEST_02702,yes
TEST_02703,yes
TEST_02704,white
TEST_02705,yes
TEST_02706,white
TEST_02707,yes
TEST_02708,2
TEST_02709,white
TEST_02710,yes
TEST_02711,white
TEST_02712,2
TEST_02713,2
TEST_02714,white
TEST_02715,yes
TEST_02716,white
TEST_02717,white
TEST_02718,yes
TEST_02719,2
TEST_02720,yes
TEST_02721,white
TEST_02722,2
TEST_02723,left
TEST_02724,white
TEST_02725,white
TEST_02726,white
TEST_02727,white
TEST_02728,white
TEST_02729,yes
TEST_02730,white
TEST_02731,yes
TEST_02732,yes
TEST_02733,white
TEST_02734,white
TEST_02735,yes
TEST_02736,yes
TEST_02737,2
TEST_02738,yes
TEST_02739,white
TEST_02740,white
TEST_02741,yes
TEST_02742,yes
TEST_02743,whitechen
TEST_02744,yes
TEST_02745,yes
TEST_02746,white
TEST_02747,white
TEST_02748,2
TEST_02749,white
TEST_02750,on
TEST_02751,2
TEST_02752,white
TEST_02753,white
TEST_02754,white
TEST_02755,white
TEST_02756,white
TEST_02757,yes
TEST_02758,yes
TEST_02759,yes
TEST_02760,to
TEST_02761,2
TEST_02762,yes
TEST_02763,2
TEST_02764,man
TEST_02765,yes
TEST_02766,2
TEST_02767,white
TEST_02768,white
TEST_02769,yes
TEST_02770,left
TEST_02771,white
TEST_02772,white
TEST_02773,white
TEST_02774,yes
TEST_02775,yes
TEST_02776,white
TEST_02777,white
TEST_02778,white
TEST_02779,2
TEST_02780,on
TEST_02781,2
TEST_02782,left
TEST_02783,no
TEST_02784,yes
TEST_02785,white
TEST_02786,on
TEST_02787,white
TEST_02788,white
TEST_02789,yes
TEST_02790,white
TEST_02791,2
TEST_02792,yes
TEST_02793,yes
TEST_02794,2
TEST_02795,yes
TEST_02796,yes
TEST_02797,yes
TEST_02798,white
TEST_02799,yes
TEST_02800,yes
TEST_02801,2
TEST_02802,2
TEST_02803,white
TEST_02804,on
TEST_02805,white
TEST_02806,yes
TEST_02807,2
TEST_02808,yes
TEST_02809,yes
TEST_02810,white
TEST_02811,white
TEST_02812,white
TEST_02813,yes
TEST_02814,white
TEST_02815,2
TEST_02816,yes
TEST_02817,yes
TEST_02818,2
TEST_02819,yes
TEST_02820,yes
TEST_02821,white
TEST_02822,yes
TEST_02823,left
TEST_02824,white
TEST_02825,white
TEST_02826,white
TEST_02827,whitenis
TEST_02828,white
TEST_02829,white
TEST_02830,yes
TEST_02831,white
TEST_02832,white
TEST_02833,yes
TEST_02834,white
TEST_02835,white
TEST_02836,yes
TEST_02837,yes
TEST_02838,2
TEST_02839,white
TEST_02840,yes
TEST_02841,white
TEST_02842,white
TEST_02843,yes
TEST_02844,2
TEST_02845,on
TEST_02846,white
TEST_02847,white
TEST_02848,whitenis
TEST_02849,white
TEST_02850,2
TEST_02851,whiteike
TEST_02852,yes
TEST_02853,yes
TEST_02854,white
TEST_02855,white
TEST_02856,white
TEST_02857,2
